,reviews,sentiment
699,"Good things about this movie: 1. Nostalgia 2. Visuals 3. Score 4. Everything Scarlett Witch did 5. Tony with his daughter 6. Cap being worthy of mjolnirBad things about this movie: .... pretty much everything that isn't stated above. Like,... 1. Story (Generic superhero stuff, nothing special about this movie. Relies heavily on the nostalgia factor) 2. Plot (It has so many plot holes that if I try to write them all down, it would take me a whole day to get through. Everything that is directly or indirectly related to time travel in this movie is just so wrong) 3. Character development (I didn't say characters, I said character development. Please try to understand the difference. Steve and Tony don't go through any permanent physical or psychological transformation until the very end. Fat Thor sucks in this movie. It's as lame as Nick Fury losing his eye to cat scratch. That's just unforgivable. I'm okay with professor hulk though) 4. Jokes (This movie should not have most of those jokes. That just ruins the seriousness and desperation of avengers' mission) 5. Social commentary (probably because of my own biased view on some issues) 6. Supporting characters (boring. Used only for exposition or quipping unfunny jokes in a serious situation) 7. Logical explanation of time travel theory ( I hate the fact that changing the past doesn't change the future. It just takes away the stakes that this movie is supposed to have. It's one of the worst example of lazy writing since The Last Jedi) 8. Tension building ( we already Know that Avengers will win because it's the final movie in the MCU. There was no creativity to how the avengers defeated Thanos. Iron Man builds a gauntlet that can snatch the stones from other gauntlets and harness it's powers. It was so lame) 9. Captain Marvel ( How can she breathe in space without her helmet that she wore in her solo movie? Was that just for show? Is she like Zombie Superman Princess Leia from The Last Jedi? I'm really glad that Tree Larson with her wooden plank face got less than 15 minutes of screen time) 10. Rescue (How and when did Pepper Potts learn to use the Rescue suit? ) 11. Valkyrie (Where did Valkyrie got her Pegasus from? Weren't they all killed by Hela in Ragnarok? And why did Thor make her the queen of Asgardians? What makes her a worthy leader? They never showed us why she would be a better leader than Thor. When we first saw Valkyrie in Ragnarok, she was more depressed and broken down than Thor in Endgame. At least Thor didn't give up on his people like she did in her first movie) 12. Gamora (what was the point of showing little gamora and Thanos scene at the end of infinity war? Now gamora being her past self and not having any chemistry with the guardians ruins her character arc in previous two Guardians of the Galaxy movies) 13. Thanos (In infinity war Thanos was a menacing yet sympathetic villain, but in Endgame he's just another boring forgettable generic MCU villain like Malekith from The Dark World. It was a massive let down) Spiderman (He's just a coward now. In infinity war he was brave enough to take on black order and not listening to Tony. He even defeated Ebony Maw using his brain and saved Doctor Strange's life. Now he just hides behind women's back, among them some have less experience in fighting than him) 14. Time travel suit (if time travel can't be done without quantum realm suits, how the hell did Thanos brought his whole army and himself into the future without such suits? They never showed us Ebony Maw using Pym particles for creating time machine. 15. Nebula (I wanted nebula to have more important role than she got. She's got a lot of screen time. But the interaction she has with other characters, except the ones with Tony in space, are kind of stupid and predictable) 16. The Ancient one (In doctor strange 2016 she was hesitant to teach strange because she thought he too would end up like keicillius. But in this movie which takes place in 2012 timeline, she is saying that strange is supposed to be the best among them. If that wasn't stupid enough, then just think how the hell did she know that strange would be the best sorcerer when she said that she can't see past her own death in 2016, and she died in that movie before strange defeated doormammu) 17. Mantis (what is her purpose in this movie? When all female MCU character came together to defeat Thanos, she just gave an awkward pose. That's it) 18. Hawkeye ( The whole thing in Japan didn't make sense to me. Like, what is he even doing there and why? How did Natasha find him? What happened to the spaceship that rocket gave him before time travel? Why didn't he use that in final battle against Thanos?) 19. Black widow ( she did not have a character arc like most other avengers. She's just there to sacrifice herself for the soul stone. It would have been more emotional if they had build up her relationship with Clint in a meaningful way instead of teasing about some Budapest incident audience know nothing about in Two movies and not showing us anything. In infinity war Gamora's death was tragic because they had shown us the father-daughter relationship between her and Thanos and how they care for one another. We didn't get that with Clint and Natasha. Her relationship with Cap, Tony and Banner got more screen time and had more depth than with Hawkeye. So, the whole scene in Vormir was not as emotional as Gamora's death in infinity war) 20. Rocket (how the hell did he got the reality stone from Jane? Since we know from Thor 2 that the aether can defend itself from any attacker. Even Odin and the Asgardians couldn't get it out of her body. How did rocket do it? With a taser? How did he turn aether into stone?)........ If I touch the subject of Time travel in this movie, the review would be 10x longer than this. All I can say here is that it's dumb. Seriously, who is giving this film 10 stars?",0
700, Ok hear me out ,0
701, It's the kind of happy ending where your are happy that it's over ,1
702,So i just watched it for the second time yesterday and i have to be honest this movie is boring as hell until the final fight and now that I watched it for the second time the final fight was ok this movie is so overated in my eyes firat time i watched it i was nearly falling asleep in theater because nothing intersting was happenning people going to hate me for this but I dont care I had more fun watching Dark Phonenix then this boring ass movie mcu movies are so overated in my opinion!,0
703, Pretty bad ,0
704, We need more 1* reviews to get the score down ,0
705, Nope!!! ,0
706, Pointless follow-up! ,0
707,"Quite possibly the worst Avengers film in the series. Plot holes in every single scene, bland and cold acting. Sad really!",0
708, What a disappointment!! Really poor. ,0
709,This movie is so boring.Too many unnecessary details.You have to sit in movie for 3 hours so i dont think its worth it.I waa dissapointed and really sad after watching it.Dont waste your money and this movie doesnt deserve anithing accept 1.,0
710,"Not worth it..... three hours from my life ..... Boring, long, it should be better.",0
711,"First off, phenomenal cast. I can't think of another movie that had even half the headlining talent that this one did. Still, it just plain sucked. Terrible dialogue, boring and repetitive special effects, and longer than Gone with the Wind.Also, I detest Gweneth Paltrow. I'd have given a 2nd star if they'd killed her, but they didn't so I didn't.",0
